tipo_muerte,zona,subzona,distrito,circuito,codigo_subcircuito,subcircuito,provincia,codigo_provincia,canton,codigo_canton,coordenada_y,coordenada_x,area_hecho,lugar,tipo_lugar,fecha_infraccion,hora_infraccion,arma,tipo_arma,presunta_motivacion,presun_motiva_observada,probable_causa_motivada,edad,medida_edad,sexo,genero,etnia,estado_civil,nacionalidad,discapacidad,profesion_registro_civil,instruccion
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S03,NUEVA PROSPERINA 3,GUAYAS,09,GUAYAQUIL,0901,-2.13383,-79.97077,URBANO,VIA PUBLICA,PUBLICO,2025-03-06 00:00:00,17:00:00,ARMA DE FUEGO,FUSIL,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,NO DETERMINADO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S03,NUEVA PROSPERINA 3,GUAYAS,09,GUAYAQUIL,0901,-2.13383,-79.97077,URBANO,VIA PUBLICA,PUBLICO,2025-03-06 00:00:00,17:00:00,ARMA DE FUEGO,FUSIL,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,31,A,HOMBRE,MASCULINO,NO DETERMINADO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S03,NUEVA PROSPERINA 3,GUAYAS,09,GUAYAQUIL,0901,-2.13383,-79.97077,URBANO,VIA PUBLICA,PUBLICO,2025-03-06 00:00:00,17:00:00,ARMA DE FUEGO,FUSIL,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,18,A,MUJER,FEMENINO,NO DETERMINADO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FORTIN,09D08C02S01,FORTIN 1,GUAYAS,09,GUAYAQUIL,0901,-2.11735,-79.94864,URBANO,VIA PUBLICA,PUBLICO,2025-03-06 00:00:00,20:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,26,A,HOMBRE,MASCULINO,NO DETERMINADO,SOLTERO,ECUADOR,NINGUNA,BACHILLER,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S02,NUEVA PROSPERINA 2,GUAYAS,09,GUAYAQUIL,0901,-2.12061,-79.95664,URBANO,VIA PUBLICA,PUBLICO,2025-03-06 00:00:00,20:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,16,A,HOMBRE,MASCULINO,NO DETERMINADO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S02,NUEVA PROSPERINA 2,GUAYAS,09,GUAYAQUIL,0901,-2.12061,-79.95664,URBANO,VIA PUBLICA,PUBLICO,2025-03-06 00:00:00,20:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,31,A,HOMBRE,MASCULINO,NO DETERMINADO,NO DETERMINADO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 7,EL ORO,MACHALA,EL CAMBIO,07D02C12S01,EL CAMBIO 1,EL ORO,07,MACHALA,0701,-3.26003,-79.87163,URBANO,VIA PUBLICA,PUBLICO,2025-03-07 00:00:00,17:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,33,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,PRIMARIA
ASESINATO,ZONA 6,CAÑAR,LA TRONCAL,TRONCAL CENTRO,03D03C02S01,TRONCAL CENTRO 1,CAÑAR,03,LA TRONCAL,0304,-2.34938,-79.31205,URBANO,MAR,PUBLICO,2025-03-07 00:00:00,14:45:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,40,A,HOMBRE,MASCULINO,AFRO,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,ORQUIDEAS,09D07C05S01,ORQUIDEAS 1,GUAYAS,09,GUAYAQUIL,0901,-2.0919,-79.91251,URBANO,VIA PUBLICA,PUBLICO,2025-03-06 00:00:00,20:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,39,A,MUJER,FEMENINO,NO DETERMINADO,CASADO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,SAMANES,09D06C03S03,SAMANES 3,GUAYAS,09,GUAYAQUIL,0901,-2.12036,-79.91182,URBANO,VIA PUBLICA,PUBLICO,2025-03-06 00:00:00,02:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,24,A,HOMBRE,MASCULINO,NO DETERMINADO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,CRISTO DEL CONSUELO,09D03C07S02,CRISTO DEL CONSUELO 2,GUAYAS,09,GUAYAQUIL,0901,-2.21906,-79.90285,URBANO,VIA PUBLICA,PUBLICO,2025-03-06 00:00:00,01:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,22,A,HOMBRE,MASCULINO,NO DETERMINADO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,CRISTO DEL CONSUELO,09D03C07S02,CRISTO DEL CONSUELO 2,GUAYAS,09,GUAYAQUIL,0901,-2.21906,-79.90285,URBANO,VIA PUBLICA,PUBLICO,2025-03-06 00:00:00,01:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,19,A,HOMBRE,MASCULINO,NO DETERMINADO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S03,NUEVA PROSPERINA 3,GUAYAS,09,GUAYAQUIL,0901,-2.12956,-79.97222,URBANO,VIA PUBLICA,PUBLICO,2025-03-07 00:00:00,13:50:00,ARMA CONTUNDENTE,OBJETO CONTUSO,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDAS CONTUSAS,42,A,MUJER,FEMENINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,BACHILLERATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,PORTETE,09D04C04S01,PORTETE 1,GUAYAS,09,GUAYAQUIL,0901,-2.20578,-79.93957,URBANO,VIA PUBLICA,PUBLICO,2025-03-06 00:00:00,06:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,22,A,HOMBRE,MASCULINO,NO DETERMINADO,SOLTERO,ECUADOR,NINGUNA,BACHILLER,SIN_DATO
ASESINATO,ZONA 1,ESMERALDAS,QUININDE,QUININDE,08D04C03S01,QUININDE 1,ESMERALDAS,08,QUININDE,0804,0.33219,-79.46784,URBANO,VIA PUBLICA,PUBLICO,2025-03-03 00:00:00,17:45:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,16,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,ESTEROS,09D02C01S02,ESTEROS 2,GUAYAS,09,GUAYAQUIL,0901,-2.25435,-79.89942,URBANO,VIA PUBLICA,PUBLICO,2025-03-07 00:00:00,17:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 4,MANABI,MANTA,CUBA,13D02C10S03,CUBA 3,MANABI,13,MANTA,1308,-0.98745,-80.70369,URBANO,VIA PUBLICA,PUBLICO,2025-03-07 00:00:00,20:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,21,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 4,MANABI,MANTA,CUBA,13D02C10S03,CUBA 3,MANABI,13,MANTA,1308,-0.98745,-80.70369,URBANO,VIA PUBLICA,PUBLICO,2025-03-07 00:00:00,20:00:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,43,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,OBRERO,SIN_DATO
ASESINATO,ZONA 4,MANABI,PORTOVIEJO,PORTOVIEJO,13D01C06S03,PORTOVIEJO 3,MANABI,13,PORTOVIEJO,1301,-1.05887,-80.45937,URBANO,VIA PUBLICA,PUBLICO,2025-03-07 00:00:00,19:15:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,29,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,PRIMARIA
ASESINATO,ZONA 5,GUAYAS,DAULE,JUAN BAUTISTA AGUIRRE,09D19C02S01,JUAN BAUTISTA AGUIRRE 1,GUAYAS,09,DAULE,0906,-1.91598,-79.98417,RURAL,VIA PUBLICA,PUBLICO,2025-03-07 00:00:00,01:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,ROBO DE MOTOS,HERIDA POR ARMA DE FUEGO,33,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,JORNALERO,SIN_DATO
ASESINATO,ZONA 1,ESMERALDAS,QUININDE,QUININDE,08D04C03S02,QUININDE 2,ESMERALDAS,08,QUININDE,0804,0.32174,-79.46811,URBANO,VIA PUBLICA,PUBLICO,2025-03-04 00:00:00,03:30:00,ARMA DE FUEGO,OTRO,VIOLENCIA COMUNITARIA,RIÑAS,HERIDA POR ARMA DE FUEGO,29,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,SALINAS,09D04C03S04,SALINAS 4,GUAYAS,09,GUAYAQUIL,0901,-2.19267,-79.92289,URBANO,VIA PUBLICA,PUBLICO,2025-03-08 00:00:00,02:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,18,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,NINGUNA,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,BASTION POPULAR SUR,09D07C02S03,BASTION POPULAR SUR 3,GUAYAS,09,GUAYAQUIL,0901,-2.09594,-79.9355,URBANO,VIA PUBLICA,PUBLICO,2025-03-07 00:00:00,00:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,29,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,JUAN MONTALVO,09D06C04S06,JUAN MONTALVO 6,GUAYAS,09,GUAYAQUIL,0901,-2.12319,-79.92706,URBANO,LOCALES DE NECESIDADES BASICAS,PRIVADO,2025-03-07 00:00:00,23:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,ROBO A PERSONAS,HERIDA POR ARMA DE FUEGO,29,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,MONTE SINAI,09D08C05S06,MONTE SINAI 6,GUAYAS,09,GUAYAQUIL,0901,-2.12601,-80.00214,URBANO,VIA PUBLICA,PUBLICO,2025-03-06 00:00:00,00:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,21,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 5,LOS RIOS,BABAHOYO,EL SALTO,12D01C03S01,EL SALTO 1,LOS RIOS,12,BABAHOYO,1201,-1.79459,-79.53426,URBANO,VIA PUBLICA,PUBLICO,2025-03-07 00:00:00,23:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,25,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 5,SANTA ELENA,LIBERTAD SALINAS,ANCONCITO,24D02C08S01,ANCONCITO 1,SANTA ELENA,24,SALINAS,2403,-2.32839,-80.89263,URBANO,CANCHAS DE USO MULTIPLE,PUBLICO,2025-03-07 00:00:00,19:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,21,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,PESCADOR,SIN_DATO
ASESINATO,ZONA 5,LOS RIOS,BABAHOYO,EL SALTO,12D01C03S01,EL SALTO 1,LOS RIOS,12,BABAHOYO,1201,-1.79459,-79.53426,URBANO,VIA PUBLICA,PUBLICO,2025-03-07 00:00:00,23:00:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,52,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 6,CAÑAR,LA TRONCAL,TRONCAL CENTRO,03D03C02S01,TRONCAL CENTRO 1,CAÑAR,03,LA TRONCAL,0304,-2.34938,-79.31205,RURAL,MAR,PUBLICO,2025-03-07 00:00:00,21:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,43,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,SIN_DATO
ASESINATO,ZONA 4,STO DGO DE LOS TSACHILAS,SANTO DOMINGO ESTE,EL TOACHI,23D01C09S01,EL TOACHI 1,STO DGO DE LOS TSACHILAS,23,SANTO DOMINGO,2301,-0.24232,-79.14248,URBANO,VIA PUBLICA,PUBLICO,2025-03-08 00:00:00,02:45:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,32,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,INICIAL
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FORTIN,09D08C02S01,FORTIN 1,GUAYAS,09,GUAYAQUIL,0901,-2.11727,-79.95493,URBANO,VIA PUBLICA,PUBLICO,2025-03-07 00:00:00,11:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,49,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 5,SANTA ELENA,SANTA ELENA,PALMAR,24D01C07S01,PALMAR 1,SANTA ELENA,24,SANTA ELENA,2401,-2.02498,-80.73529,URBANO,CANCHAS DE USO MULTIPLE,PUBLICO,2025-03-07 00:00:00,23:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,BACHILLER,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,DURAN,LIGA CANTONAL,09D24C08S02,LIGA CANTONAL 2,GUAYAS,09,DURAN,0907,-2.1582,-79.83702,URBANO,CASA/VILLA,PRIVADO,2025-03-07 00:00:00,01:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,17,A,HOMBRE,MASCULINO,INDIGENA,SOLTERO,ECUADOR,NINGUNA,NINGUNA,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,DURAN,CENTRO,09D24C02S02,CENTRO 2,GUAYAS,09,DURAN,0907,-2.17594,-79.84669,URBANO,VIA PUBLICA,PUBLICO,2025-03-07 00:00:00,21:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,53,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,DURAN,LA HERRADURA,09D24C04S01,LA HERRADURA 1,GUAYAS,09,DURAN,0907,-2.15517,-79.79542,URBANO,VIA PUBLICA,PUBLICO,2025-02-13 00:00:00,16:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,51,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,PRIMARIA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVO GUAYAQUIL,09D08C06S01,NUEVO GUAYAQUIL 1,GUAYAS,09,GUAYAQUIL,0901,-2.12038,-79.9706,URBANO,VIA PUBLICA,PUBLICO,2025-03-08 00:00:00,03:15:00,ARMA BLANCA,OTRO,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA BLANCA,40,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO
FEMICIDIO,ZONA 9,D.M. QUITO,CALDERON,BICENTENARIO,17D02C08S01,BICENTENARIO 1,PICHINCHA,17,QUITO,1701,-0.06864,-78.43667,URBANO,CASA/VILLA,PRIVADO,2025-03-08 00:00:00,12:40:00,ARMA BLANCA,CUCHILLO,VIOLENCIA INTRAFAMILIAR,SENTIMENTAL,HERIDA POR ARMA BLANCA,37,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,LICENCIADA,SIN_DATO
ASESINATO,ZONA 7,EL ORO,MACHALA,WILSON FRANCO,07D02C18S01,WILSON FRANCO 1,EL ORO,07,MACHALA,0701,-3.26257,-79.99277,URBANO,VIA PUBLICA,PUBLICO,2025-03-08 00:00:00,09:10:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,48,A,HOMBRE,MASCULINO,MESTIZO/A,DIVORCIADO,ECUADOR,NINGUNA,PESCADOR,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,MONTE SINAI,09D08C05S02,MONTE SINAI 2,GUAYAS,09,GUAYAQUIL,0901,-2.12043,-79.97582,URBANO,VIA PUBLICA,PUBLICO,2025-03-07 00:00:00,10:00:00,ARMA BLANCA,CORTO PUNZANTE,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA BLANCA,35,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,SAN FRANCISCO,09D07C07S02,SAN FRANCISCO 2,GUAYAS,09,GUAYAQUIL,0901,-2.05309,-79.9436,URBANO,CENTROS DE REHABILITACION SOCIAL,PRIVADO,2025-03-07 00:00:00,12:00:00,OTROS,NINGUNA,DELINCUENCIA COMUN,AMENAZA,AHORCADURA,30,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,SAN FRANCISCO,09D07C07S02,SAN FRANCISCO 2,GUAYAS,09,GUAYAQUIL,0901,-2.05309,-79.9436,URBANO,CENTROS DE REHABILITACION SOCIAL,PRIVADO,2025-03-07 00:00:00,12:00:00,OTROS,NINGUNA,DELINCUENCIA COMUN,AMENAZA,AHORCADURA,33,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,SAN FRANCISCO,09D07C07S02,SAN FRANCISCO 2,GUAYAS,09,GUAYAQUIL,0901,-2.05309,-79.9436,URBANO,CENTROS DE REHABILITACION SOCIAL,PRIVADO,2025-03-07 00:00:00,12:00:00,OTROS,NINGUNA,DELINCUENCIA COMUN,AMENAZA,AHORCADURA,37,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,OBRERO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,SAN FRANCISCO,09D07C07S02,SAN FRANCISCO 2,GUAYAS,09,GUAYAQUIL,0901,-2.05309,-79.9436,URBANO,CENTROS DE REHABILITACION SOCIAL,PRIVADO,2025-03-07 00:00:00,12:00:00,OTROS,NINGUNA,DELINCUENCIA COMUN,AMENAZA,AHORCADURA,22,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,SAN FRANCISCO,09D07C07S02,SAN FRANCISCO 2,GUAYAS,09,GUAYAQUIL,0901,-2.05309,-79.9436,URBANO,CENTROS DE REHABILITACION SOCIAL,PRIVADO,2025-03-07 00:00:00,12:00:00,OTROS,NINGUNA,DELINCUENCIA COMUN,AMENAZA,AHORCADURA,25,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,FUTBOLISTA,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,MALVINAS SUR,09D02C02S03,MALVINAS SUR 3,GUAYAS,09,GUAYAQUIL,0901,-2.23823,-79.9073,URBANO,VIA PUBLICA,PUBLICO,2025-03-07 00:00:00,12:30:00,OTROS,NINGUNA,DELINCUENCIA COMUN,AMENAZA,AHORCADURA,40,A,HOMBRE,MASCULINO,NO DETERMINADO,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,MONTE BELLO,09D07C01S04,MONTE BELLO 4,GUAYAS,09,GUAYAQUIL,0901,-2.09175,-79.94197,URBANO,VIA PUBLICA,PUBLICO,2025-02-23 00:00:00,12:25:00,ARMA BLANCA,OTRO,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA BLANCA,35,A,HOMBRE,MASCULINO,NO DETERMINADO,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABI,24 DE MAYO,SANTA ANA,13D04C03S01,SANTA ANA 1,MANABI,13,SANTA ANA,1313,-1.20934,-80.3721,URBANO,CASA/VILLA,PRIVADO,2025-03-08 00:00:00,20:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,19,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 4,MANABI,PORTOVIEJO,LOS CEREZOS,13D01C03S02,LOS CEREZOS 2,MANABI,13,PORTOVIEJO,1301,-1.05753,-80.47236,URBANO,VIA PUBLICA,PUBLICO,2025-03-08 00:00:00,18:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 4,MANABI,PORTOVIEJO,PICOAZA,13D01C07S02,PICOAZA 2,MANABI,13,PORTOVIEJO,1301,-1.03874,-80.49187,URBANO,VIA PUBLICA,PUBLICO,2025-03-08 00:00:00,21:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,20,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S03,PASCUALES 3,GUAYAS,09,GUAYAQUIL,0901,-2.06785,-79.93063,URBANO,VIA PUBLICA,PUBLICO,2025-03-08 00:00:00,20:50:00,ARMA DE FUEGO,PISTOLA,VIOLENCIA COMUNITARIA,EMOCIONAL,HERIDA POR ARMA DE FUEGO,17,A,HOMBRE,MASCULINO,MONTUBIO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S02,NUEVA PROSPERINA 2,GUAYAS,09,GUAYAQUIL,0901,-2.1225,-79.95074,URBANO,VIA PUBLICA,PUBLICO,2025-03-09 00:00:00,03:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,46,A,HOMBRE,MASCULINO,MONTUBIO/A,SOLTERO,ECUADOR,NINGUNA,OBRERO,SIN_DATO
